"'2019-11-15 10:36:2'",47,0.097,6.1700001,3.856,0.013,34.6360245,0.0069259695,25.2999992,101.7399979,24.7099991,101.8000031,55.6100006,'N404936528','E141124354',151.3000031,11.5,23.1599998,0.0078226609,0.7818044902,0.0000510816,0.2501739837,35.1262398,11.5,5.2587891,24,977.5,9.5,2.638888889,15.72222222,27,13.7690001,0.0112400001,48290,101,21
"'2019-11-15 10:36:3'",48,0.093,6.954,4.487,0.014,30.9124775,0.0100205776,25.2700005,101.75,24.7399998,101.8000031,55.6100006,'N404936528','E141124234',151.3000031,12.6999998,23.2199993,0.0108512033,1.274852252,0.0000859995,0.4070040649,33.9966736,12.6999998,5.2563477,24,1377.5,10.5,2.916666667,18.63888889,27,12.941,0.0105640816,43404,101,21
"'2019-11-15 10:36:4'",49,0.088,7.553,5.4859999,0.009,28.5858402,0.0109512182,25.2700005,101.7799988,24.7299995,101.8000031,55.6199989,'N404936504','E141124114',151.3000031,13.8999996,23.4200001,0.0112214066,1.513262708,0.0001149119,0.4822966469,25.7118664,13.8999996,5.2563477,24,1377.5,11,3.055555556,21.69444444,28,12.8620014,0.010499593,41310,101,21
"'2019-11-15 10:36:5'",50,0.092,7.5110002,5.865,0.009,28.7233963,0.0106483351,25.2399998,101.7699966,24.7199993,101.8000031,55.6100006,'N404936480','E141124000',151.3000031,13.8999996,23.1599998,0.0114070077,1.463227645,0.0001194529,0.4666253853,23.9778595,13.8999996,5.2563477,24,1377.5,10.5,2.916666667,24.61111111,28,10.0890007,0.0082359189,41310,101,21
"'2019-11-15 10:36:6'",51,0.09,7.2940001,5.7980001,0.003,29.5462513,0.0082763414,25.2099991,101.7600021,24.7299995,101.8000031,55.5999985,'N404936168','E141123622',151.3000031,13.8999996,23.1599998,0.0086732748,1.104425887,0.0000917833,0.3522343838,21.0407925,13.8999996,5.2563477,24,1377.5,9,2.5,27.11111111,28,7.8910003,0.0064416329,41310,101,21
"'2019-11-15 10:36:7'",52,0.09,7.0819998,5.513,0.004,30.3906002,0.0079315284,25.25,101.7300034,24.7399998,101.8000031,55.5800018,'N404936144','E141123502',151.3000031,13.8999996,23.4200001,0.0083119245,1.02764995,0.0000836357,0.3278678468,21.112978,13.8999996,5.2563477,24,1000,8,2.222222222,29.33333333,28,7.5769997,0.0061853059,40099,101,21
"'2019-11-15 10:36:8'",53,0.08,7.0139999,5.168,0.005,30.713829,0.0070316563,25.2199993,101.7300034,24.7399998,101.8000031,55.5699997,'N404936456','E141123724',151.3000031,7.3000002,23.1599998,0.0065501285,0.9023100728,0.0000695068,0.2875083159,22.0568256,7.3000002,5.2563477,24,1000,7.5,2.083333333,31.41666667,27,8.2099991,0.0067020401,29200,101,21
"'2019-11-15 10:36:9'",54,0.072,6.9720001,4.874,0.002,30.9239712,0.0071025333,25.2600002,101.7200012,24.7299995,101.8000031,55.5099983,'N404936480','E141123844',150.8000031,6.0999999,23.2199993,0.0059545366,0.905947594,0.0000662134,0.2883594305,22.0874596,6.0999999,5.2563477,24,1000,8,2.222222222,33.63888889,27,8.5860004,0.0070089799,29200,101,21
"'2019-11-15 10:36:10'",55,0.073,6.941,4.403,0.002,31.0521011,0.0074498307,25.2999992,101.7300034,24.7299995,101.8000031,55.5200005,'N404936456','E141123988',149.8000031,7.5999999,23.2199993,0.0063324455,0.946021183,0.0000627396,0.301171384,20.9685917,7.5999999,5.2563477,24,1000,7.5,2.083333333,35.72222222,27,8.8259993,0.0072048974,29200,101,21
"'2019-11-15 10:36:11'",56,0.076,6.7249999,4.38,0.002,31.9941959,0.0076794518,25.3099995,101.7300034,24.75,101.8000031,55.5,'N404936480','E141124048',148.6000061,7.5,23.1599998,0.0067958848,0.9448327015,0.0000643356,0.3010263955,20.4586639,7.5,5.2563477,24,1085.5,8,2.222222222,37.94444444,27,9.7389994,0.0079502036,34126,101,21
