"10,53,06 ",",1072"
"10,53,07 ",",1073"
"10,53,08 ",",1074"
"10,53,09 ",",1075"
"10,53,10 ",",1076"
"10,53,11 ",",1077"
"10,53,12 ",",1078"
"10,53,13 ",",1079"
"10,53,14 ",",1080"
"10,53,15 ",",1081"
"10,53,16 ",",1082"
"10,53,17 ",",1083"
"10,53,18 ",",1084"
"10,53,19 ",",1085"
"10,53,20 ",",1086"
"10,53,21 ",",1087"
"10,53,22 ",",1088"
"10,53,23 ",",1089"
"10,53,24 ",",1090"
"10,53,25 ",",1091"
"10,53,26 ",",1092"
"10,53,27 ",",1093"
"10,53,28 ",",1094"
"10,53,29 ",",1095"
"10,53,30 ",",1096"
"10,53,31 ",",1097"
"10,53,32 ",",1098"
"10,53,33 ",",1099"
"10,53,34 ",",1100"
"10,53,35 ",",1101"
"10,53,36 ",",1102"
"10,53,37 ",",1103"
"10,53,38 ",",1104"
"10,53,39 ",",1105"
"10,53,40 ",",1106"
"10,53,41 ",",1107"
"10,53,42 ",",1108"
"10,53,43 ",",1109"
"10,53,44 ",",1110"
"10,53,45 ",",1111"
"10,53,46 ",",1112"
"10,53,47 ",",1113"
"10,53,48 ",",1114"
"10,53,49 ",",1115"
"10,53,50 ",",1116"
"10,53,51 ",",1117"
"10,53,52 ",",1118"
"10,53,53 ",",1119"
"10,53,54 ",",1120"
"10,53,55 ",",1121"
"10,53,56 ",",1122"
"10,53,57 ",",1123"
"10,53,58 ",",1124"
"10,53,59 ",",1125"
"10,54,00 ",",1126"
"10,54,01 ",",1127"
"10,54,02 ",",1128"
"10,54,03 ",",1129"
"10,54,04 ",",1130"
"10,54,05 ",",1131"
"10,54,06 ",",1132"
"10,54,07 ",",1133"
"10,54,08 ",",1134"
"10,54,09 ",",1135"
"10,54,10 ",",1136"
"10,54,11 ",",1137"
"10,54,12 ",",1138"
"10,54,13 ",",1139"
"10,54,14 ",",1140"
"10,54,15 ",",1141"
"10,54,16 ",",1142"
"10,54,17 ",",1143"
"10,54,18 ",",1144"
"10,54,19 ",",1145"
"10,54,20 ",",1146"
"10,54,21 ",",1147"
"10,54,22 ",",1148"
"10,54,23 ",",1149"
"10,54,24 ",",1150"
"10,54,25 ",",1151"
"10,54,26 ",",1152"
"10,54,27 ",",1153"
"10,54,28 ",",1154"
"10,54,29 ",",1155"
"10,54,30 ",",1156"
"10,54,31 ",",1157"
"10,54,32 ",",1158"
"10,54,33 ",",1159"
"10,54,34 ",",1160"
"10,54,35 ",",1161"
"10,54,36 ",",1162"
"10,54,37 ",",1163"
"10,54,38 ",",1164"
"10,54,39 ",",1165"
"10,54,40 ",",1166"
"10,54,41 ",",1167"
"10,54,42 ",",1168"
"10,54,43 ",",1169"
"10,54,44 ",",1170"
"10,54,45 ",",1171"
"10,54,46 ",",1172"
"10,54,47 ",",1173"
"10,54,48 ",",1174"
"10,54,49 ",",1175"
"10,54,50 ",",1176"
"10,54,51 ",",1177"
"10,54,52 ",",1178"
"10,54,53 ",",1179"
"10,54,54 ",",1180"
"10,54,55 ",",1181"
"10,54,56 ",",1182"
"10,54,57 ",",1183"
"10,54,58 ",",1184"
"10,54,59 ",",1185"
"10,55,00 ",",1186"
"10,55,01 ",",1187"
"10,55,02 ",",1188"
"10,55,03 ",",1189"
"10,55,04 ",",1190"
"10,55,05 ",",1191"
"10,55,06 ",",1192"
"10,55,07 ",",1193"
"10,55,08 ",",1194"
"10,55,09 ",",1195"
"10,55,10 ",",1196"
"10,55,11 ",",1197"
"10,55,12 ",",1198"
"10,55,13 ",",1199"
"10,55,14 ",",1200"
"10,55,15 ",",1201"
"10,55,16 ",",1202"
"10,55,17 ",",1203"
"10,55,18 ",",1204"
"10,55,19 ",",1205"
"10,55,20 ",",1206"
"10,55,21 ",",1207"
"10,55,22 ",",1208"
"10,55,23 ",",1209"
"10,55,24 ",",1210"
"10,55,25 ",",1211"
"10,55,26 ",",1212"
"10,55,27 ",",1213"
"10,55,28 ",",1214"
"10,55,29 ",",1215"
"10,55,30 ",",1216"
"10,55,31 ",",1217"
"10,55,32 ",",1218"
"10,55,33 ",",1219"
"10,55,34 ",",1220"
"10,55,35 ",",1221"
"10,55,36 ",",1222"
"10,55,37 ",",1223"
"10,55,38 ",",1224"
"10,55,39 ",",1225"
"10,55,40 ",",1226"
"10,55,41 ",",1227"
"10,55,42 ",",1228"
"10,55,43 ",",1229"
"10,55,44 ",",1230"
"10,55,45 ",",1231"
"10,55,46 ",",1232"
"10,55,47 ",",1233"
"10,55,48 ",",1234"
"10,55,49 ",",1235"
"10,55,50 ",",1236"
"10,55,51 ",",1237"
"10,55,52 ",",1238"
"10,55,53 ",",1239"
"10,55,54 ",",1240"
"10,55,55 ",",1241"
"10,55,56 ",",1242"
"10,55,57 ",",1243"
"10,55,58 ",",1244"
"10,55,59 ",",1245"
"10,56,00 ",",1246"
"10,56,01 ",",1247"
"10,56,02 ",",1248"
"10,56,03 ",",1249"
"10,56,04 ",",1250"
"10,56,05 ",",1251"
"10,56,06 ",",1252"
"10,56,07 ",",1253"
"10,56,08 ",",1254"
"10,56,09 ",",1255"
"10,56,10 ",",1256"
"10,56,11 ",",1257"
"10,56,12 ",",1258"
"10,56,13 ",",1259"
"10,56,14 ",",1260"
"10,56,15 ",",1261"
"10,56,16 ",",1262"
"10,56,17 ",",1263"
"10,56,18 ",",1264"
"10,56,19 ",",1265"
"10,56,20 ",",1266"
"10,56,21 ",",1267"
"10,56,22 ",",1268"
"10,56,23 ",",1269"
"10,56,24 ",",1270"
"10,56,25 ",",1271"
"10,56,26 ",",1272"
"10,56,27 ",",1273"
"10,56,28 ",",1274"
"10,56,29 ",",1275"
"10,56,30 ",",1276"
"10,56,31 ",",1277"
"10,56,32 ",",1278"
"10,56,33 ",",1279"
"10,56,34 ",",1280"
"10,56,35 ",",1281"
"10,56,36 ",",1282"
"10,56,37 ",",1283"
"10,56,38 ",",1284"
"10,56,39 ",",1285"
"10,56,40 ",",1286"
"10,56,41 ",",1287"
"10,56,42 ",",1288"
"10,56,43 ",",1289"
"10,56,44 ",",1290"
"10,56,45 ",",1291"
"10,56,46 ",",1292"
"10,56,47 ",",1293"
"10,56,48 ",",1294"
"10,56,49 ",",1295"
"10,56,50 ",",1296"
"10,56,51 ",",1297"
"10,56,52 ",",1298"
"10,56,53 ",",1299"
"10,56,54 ",",1300"
"10,56,55 ",",1301"
"10,56,56 ",",1302"
"10,56,57 ",",1303"
"10,56,58 ",",1304"
"10,56,59 ",",1305"
"10,57,00 ",",1306"
"10,57,01 ",",1307"
"10,57,02 ",",1308"
"10,57,03 ",",1309"
"10,57,04 ",",1310"
"10,57,05 ",",1311"
"10,57,06 ",",1312"
"10,57,07 ",",1313"
"10,57,08 ",",1314"
"10,57,09 ",",1315"
"10,57,10 ",",1316"
"10,57,11 ",",1317"
"10,57,12 ",",1318"
"10,57,13 ",",1319"
"10,57,14 ",",1320"
"10,57,15 ",",1321"
"10,57,16 ",",1322"
"10,57,17 ",",1323"
"10,57,18 ",",1324"
"10,57,19 ",",1325"
"10,57,20 ",",1326"
"10,57,21 ",",1327"
"10,57,22 ",",1328"
"10,57,23 ",",1329"
"10,57,24 ",",1330"
"10,57,25 ",",1331"
"10,57,26 ",",1332"
"10,57,27 ",",1333"
"10,57,28 ",",1334"
"10,57,29 ",",1335"
"10,57,30 ",",1336"
"10,57,31 ",",1337"
"10,57,32 ",",1338"
"10,57,33 ",",1339"
"10,57,34 ",",1340"
"10,57,35 ",",1341"
"10,57,36 ",",1342"
"10,57,37 ",",1343"
"10,57,38 ",",1344"
"10,57,39 ",",1345"
"10,57,40 ",",1346"
"10,57,41 ",",1347"
"10,57,42 ",",1348"
"10,57,43 ",",1349"
"10,57,44 ",",1350"
"10,57,45 ",",1351"
"10,57,46 ",",1352"
"10,57,47 ",",1353"
"10,57,48 ",",1354"
"10,57,49 ",",1355"
"10,57,50 ",",1356"
"10,57,51 ",",1357"
"10,57,52 ",",1358"
"10,57,53 ",",1359"
"10,57,54 ",",1360"
"10,57,55 ",",1361"
"10,57,56 ",",1362"
"10,57,57 ",",1363"
"10,57,58 ",",1364"
"10,57,59 ",",1365"
"10,58,00 ",",1366"
"10,58,01 ",",1367"
"10,58,02 ",",1368"
"10,58,03 ",",1369"
"10,58,04 ",",1370"
"10,58,05 ",",1371"
"10,58,06 ",",1372"
"10,58,07 ",",1373"
"10,58,08 ",",1374"
"10,58,09 ",",1375"
"10,58,10 ",",1376"
"10,58,11 ",",1377"
"10,58,12 ",",1378"
"10,58,13 ",",1379"
"10,58,14 ",",1380"
"10,58,15 ",",1381"
"10,58,16 ",",1382"
"10,58,17 ",",1383"
"10,58,18 ",",1384"
"10,58,19 ",",1385"
"10,58,20 ",",1386"
"10,58,21 ",",1387"
"10,58,22 ",",1388"
"10,58,23 ",",1389"
"10,58,24 ",",1390"
"10,58,25 ",",1391"
"10,58,26 ",",1392"
"10,58,27 ",",1393"
"10,58,28 ",",1394"
"10,58,29 ",",1395"
"10,58,30 ",",1396"
"10,58,31 ",",1397"
"10,58,32 ",",1398"
"10,58,33 ",",1399"
"10,58,34 ",",1400"
"10,58,35 ",",1401"
"10,58,36 ",",1402"
"10,58,37 ",",1403"
"10,58,38 ",",1404"
"10,58,39 ",",1405"
"10,58,40 ",",1406"
"10,58,41 ",",1407"
"10,58,42 ",",1408"
"10,58,43 ",",1409"
"10,58,44 ",",1410"
"10,58,45 ",",1411"
"10,58,46 ",",1412"
"10,58,47 ",",1413"
"10,58,48 ",",1414"
"10,58,49 ",",1415"
"10,58,50 ",",1416"
"10,58,51 ",",1417"
"10,58,52 ",",1418"
"10,58,53 ",",1419"
"10,58,54 ",",1420"
"10,58,55 ",",1421"
"10,58,56 ",",1422"
"10,58,57 ",",1423"
"10,58,58 ",",1424"
"10,58,59 ",",1425"
"10,59,00 ",",1426"
"10,59,01 ",",1427"
"10,59,02 ",",1428"
"10,59,03 ",",1429"
"10,59,04 ",",1430"
"10,59,05 ",",1431"
"10,59,06 ",",1432"
"10,59,07 ",",1433"
"10,59,08 ",",1434"
"10,59,09 ",",1435"
"10,59,10 ",",1436"
"10,59,11 ",",1437"
"10,59,12 ",",1438"
"10,59,13 ",",1439"
"10,59,14 ",",1440"
"10,59,15 ",",1441"
"10,59,16 ",",1442"
"10,59,17 ",",1443"
"10,59,18 ",",1444"
"10,59,19 ",",1445"
"10,59,20 ",",1446"
"10,59,21 ",",1447"
"10,59,22 ",",1448"
"10,59,23 ",",1449"
"10,59,24 ",",1450"
"10,59,25 ",",1451"
"10,59,26 ",",1452"
"10,59,27 ",",1453"
"10,59,28 ",",1454"
"10,59,29 ",",1455"
"10,59,30 ",",1456"
"10,59,31 ",",1457"
"10,59,32 ",",1458"
"10,59,33 ",",1459"
"10,59,34 ",",1460"
"10,59,35 ",",1461"
"10,59,36 ",",1462"
"10,59,37 ",",1463"
"10,59,38 ",",1464"
"10,59,39 ",",1465"
"10,59,40 ",",1466"
"10,59,41 ",",1467"
"10,59,42 ",",1468"
"10,59,43 ",",1469"
"10,59,44 ",",1470"
"10,59,45 ",",1471"
"10,59,46 ",",1472"
"10,59,47 ",",1473"
"10,59,48 ",",1474"
"10,59,49 ",",1475"
"10,59,50 ",",1476"
"10,59,51 ",",1477"
"10,59,52 ",",1478"
"10,59,53 ",",1479"
"10,59,54 ",",1480"
"10,59,55 ",",1481"
"10,59,56 ",",1482"
"10,59,57 ",",1483"
"10,59,58 ",",1484"
"10,59,59 ",",1485"
"11,00,00 ",",1486"
"11,00,01 ",",1487"
"11,00,02 ",",1488"
"11,00,03 ",",1489"
"11,00,04 ",",1490"
"11,00,05 ",",1491"
"11,00,06 ",",1492"
"11,00,07 ",",1493"
"11,00,08 ",",1494"
"11,00,09 ",",1495"
"11,00,10 ",",1496"
"11,00,11 ",",1497"
"11,00,12 ",",1498"
"11,00,13 ",",1499"
"11,00,14 ",",1500"
"11,00,15 ",",1501"
"11,00,16 ",",1502"
"11,00,17 ",",1503"
"11,00,18 ",",1504"
"11,00,19 ",",1505"
"11,00,20 ",",1506"
"11,00,21 ",",1507"
"11,00,22 ",",1508"
"11,00,23 ",",1509"
"11,00,24 ",",1510"
"11,00,25 ",",1511"
"11,00,26 ",",1512"
"11,00,27 ",",1513"
"11,00,28 ",",1514"
"11,00,29 ",",1515"
"11,00,30 ",",1516"
"11,00,31 ",",1517"
"11,00,32 ",",1518"
"11,00,33 ",",1519"
"11,00,34 ",",1520"
"11,00,35 ",",1521"
"11,00,36 ",",1522"
"11,00,37 ",",1523"
"11,00,38 ",",1524"
"11,00,39 ",",1525"
"11,00,40 ",",1526"
"11,00,41 ",",1527"
"11,00,42 ",",1528"
"11,00,43 ",",1529"
"11,00,44 ",",1530"
"11,00,45 ",",1531"
"11,00,46 ",",1532"
"11,00,47 ",",1533"
"11,00,48 ",",1534"
"11,00,49 ",",1535"
"11,00,50 ",",1536"
"11,00,51 ",",1537"
"11,00,52 ",",1538"
"11,00,53 ",",1539"
"11,00,54 ",",1540"
"11,00,55 ",",1541"
"11,00,56 ",",1542"
"11,00,57 ",",1543"
"11,00,58 ",",1544"
"11,00,59 ",",1545"
"11,01,00 ",",1546"
"11,01,01 ",",1547"
"11,01,02 ",",1548"
"11,01,03 ",",1549"
"11,01,04 ",",1550"
"11,01,05 ",",1551"
"11,01,06 ",",1552"
"11,01,07 ",",1553"
"11,01,08 ",",1554"
"11,01,09 ",",1555"
"11,01,10 ",",1556"
"11,01,11 ",",1557"
"11,01,12 ",",1558"
"11,01,13 ",",1559"
"11,01,14 ",",1560"
"11,01,15 ",",1561"
"11,01,16 ",",1562"
"11,01,17 ",",1563"
"11,01,18 ",",1564"
"11,01,19 ",",1565"
"11,01,20 ",",1566"
"11,01,21 ",",1567"
"11,01,22 ",",1568"
"11,01,23 ",",1569"
"11,01,24 ",",1570"
"11,01,25 ",",1571"
"11,01,26 ",",1572"
"11,01,27 ",",1573"
"11,01,28 ",",1574"
"11,01,29 ",",1575"
"11,01,30 ",",1576"
"11,01,31 ",",1577"
"11,01,32 ",",1578"
"11,01,33 ",",1579"
"11,01,34 ",",1580"
"11,01,35 ",",1581"
"11,01,36 ",",1582"
"11,01,37 ",",1583"
"11,01,38 ",",1584"
"11,01,39 ",",1585"
"11,01,40 ",",1586"
"11,01,41 ",",1587"
"11,01,42 ",",1588"
"11,01,43 ",",1589"
"11,01,44 ",",1590"
"11,01,45 ",",1591"
"11,01,46 ",",1592"
"11,01,47 ",",1593"
"11,01,48 ",",1594"
"11,01,49 ",",1595"
"11,01,50 ",",1596"
"11,01,51 ",",1597"
"11,01,52 ",",1598"
"11,01,53 ",",1599"
"11,01,54 ",",1600"
"11,01,55 ",",1601"
"11,01,56 ",",1602"
"11,01,57 ",",1603"
"11,01,58 ",",1604"
"11,01,59 ",",1605"
"11,02,00 ",",1606"
"11,02,01 ",",1607"
"11,02,02 ",",1608"
"11,02,03 ",",1609"
"11,02,04 ",",1610"
"11,02,05 ",",1611"
"11,02,06 ",",1612"
"11,02,07 ",",1613"
"11,02,08 ",",1614"
"11,02,09 ",",1615"
"11,02,10 ",",1616"
"11,02,11 ",",1617"
"11,02,12 ",",1618"
"11,02,13 ",",1619"
"11,02,14 ",",1620"
"11,02,15 ",",1621"
"11,02,16 ",",1622"
"11,02,17 ",",1623"
"11,02,18 ",",1624"
"11,02,19 ",",1625"
"11,02,20 ",",1626"
"11,02,21 ",",1627"
"11,02,22 ",",1628"
"11,02,23 ",",1629"
"11,02,24 ",",1630"
"11,02,25 ",",1631"
"11,02,26 ",",1632"
"11,02,27 ",",1633"
"11,02,28 ",",1634"
"11,02,29 ",",1635"
"11,02,30 ",",1636"
"11,02,31 ",",1637"
"11,02,32 ",",1638"
"11,02,33 ",",1639"
"11,02,34 ",",1640"
"11,02,35 ",",1641"
"11,02,36 ",",1642"
"11,02,37 ",",1643"
"11,02,38 ",",1644"
"11,02,39 ",",1645"
"11,02,40 ",",1646"
"11,02,41 ",",1647"
"11,02,42 ",",1648"
"11,02,43 ",",1649"
"11,02,44 ",",1650"
"11,02,45 ",",1651"
"11,02,46 ",",1652"
"11,02,47 ",",1653"
"11,02,48 ",",1654"
"11,02,49 ",",1655"
"11,02,50 ",",1656"
"11,02,51 ",",1657"
"11,02,52 ",",1658"
"11,02,53 ",",1659"
"11,02,54 ",",1660"
"11,02,55 ",",1661"
"11,02,56 ",",1662"
"11,02,57 ",",1663"
"11,02,58 ",",1664"
"11,02,59 ",",1665"
"11,03,00 ",",1666"
"11,03,01 ",",1667"
"11,03,02 ",",1668"
"11,03,03 ",",1669"
"11,03,04 ",",1670"
"11,03,05 ",",1671"
"11,03,06 ",",1672"
"11,03,07 ",",1673"
"11,03,08 ",",1674"
"11,03,09 ",",1675"
"11,03,10 ",",1676"
"11,03,11 ",",1677"
"11,03,12 ",",1678"
"11,03,13 ",",1679"
"11,03,14 ",",1680"
"11,03,15 ",",1681"
"11,03,16 ",",1682"
"11,03,17 ",",1683"
"11,03,18 ",",1684"
"11,03,19 ",",1685"
"11,03,20 ",",1686"
"11,03,21 ",",1687"
"11,03,22 ",",1688"
"11,03,23 ",",1689"
"11,03,24 ",",1690"
"11,03,25 ",",1691"
"11,03,26 ",",1692"
"11,03,27 ",",1693"
"11,03,28 ",",1694"
"11,03,29 ",",1695"
"11,03,30 ",",1696"
"11,03,31 ",",1697"
"11,03,32 ",",1698"
"11,03,33 ",",1699"
"11,03,34 ",",1700"
"11,03,35 ",",1701"
"11,03,36 ",",1702"
"11,03,37 ",",1703"
"11,03,38 ",",1704"
"11,03,39 ",",1705"
"11,03,40 ",",1706"
"11,03,41 ",",1707"
"11,03,42 ",",1708"
"11,03,43 ",",1709"
"11,03,44 ",",1710"
"11,03,45 ",",1711"
"11,03,46 ",",1712"
"11,03,47 ",",1713"
"11,03,48 ",",1714"
"11,03,49 ",",1715"
"11,03,50 ",",1716"
"11,03,51 ",",1717"
"11,03,52 ",",1718"
"11,03,53 ",",1719"
"11,03,54 ",",1720"
"11,03,55 ",",1721"
"11,03,56 ",",1722"
"11,03,57 ",",1723"
"11,03,58 ",",1724"
"11,03,59 ",",1725"
"11,04,00 ",",1726"
"11,04,01 ",",1727"
"11,04,02 ",",1728"
"11,04,03 ",",1729"
"11,04,04 ",",1730"
"11,04,05 ",",1731"
"11,04,06 ",",1732"
"11,04,07 ",",1733"
"11,04,08 ",",1734"
"11,04,09 ",",1735"
"11,04,10 ",",1736"
"11,04,11 ",",1737"
"11,04,12 ",",1738"
"11,04,13 ",",1739"
"11,04,14 ",",1740"
"11,04,15 ",",1741"
"11,04,16 ",",1742"
"11,04,17 ",",1743"
"11,04,18 ",",1744"
"11,04,19 ",",1745"
"11,04,20 ",",1746"
"11,04,21 ",",1747"
"11,04,22 ",",1748"
"11,04,23 ",",1749"
"11,04,24 ",",1750"
"11,04,25 ",",1751"
"11,04,26 ",",1752"
"11,04,27 ",",1753"
"11,04,28 ",",1754"
"11,04,29 ",",1755"
"11,04,30 ",",1756"
"11,04,31 ",",1757"
"11,04,32 ",",1758"
"11,04,33 ",",1759"
"11,04,34 ",",1760"
"11,04,35 ",",1761"
"11,04,36 ",",1762"
"11,04,37 ",",1763"
"11,04,38 ",",1764"
"11,04,39 ",",1765"
"11,04,40 ",",1766"
"11,04,41 ",",1767"
"11,04,42 ",",1768"
"11,04,43 ",",1769"
"11,04,44 ",",1770"
"11,04,45 ",",1771"
"11,04,46 ",",1772"
"11,04,47 ",",1773"
"11,04,48 ",",1774"
"11,04,49 ",",1775"
"11,04,50 ",",1776"
"11,04,51 ",",1777"
"11,04,52 ",",1778"
"11,04,53 ",",1779"
"11,04,54 ",",1780"
"11,04,55 ",",1781"
"11,04,56 ",",1782"
"11,04,57 ",",1783"
"11,04,58 ",",1784"
"11,04,59 ",",1785"
"11,05,00 ",",1786"
"11,05,01 ",",1787"
"11,05,02 ",",1788"
"11,05,03 ",",1789"
"11,05,04 ",",1790"
"11,05,05 ",",1791"
"11,05,06 ",",1792"
"11,05,07 ",",1793"
"11,05,08 ",",1794"
"11,05,09 ",",1795"
"11,05,10 ",",1796"
"11,05,11 ",",1797"
"11,05,12 ",",1798"
"11,05,13 ",",1799"
"11,05,14 ",",1800"
"11,05,15 ",",1801"
"11,05,16 ",",1802"
"11,05,17 ",",1803"
"11,05,18 ",",1804"
"11,05,19 ",",1805"
"11,05,20 ",",1806"
"11,05,21 ",",1807"
"11,05,22 ",",1808"
"11,05,23 ",",1809"
"11,05,24 ",",1810"
"11,05,25 ",",1811"
"11,05,26 ",",1812"
"11,05,27 ",",1813"
"11,05,28 ",",1814"
"11,05,29 ",",1815"
"11,05,30 ",",1816"
"11,05,31 ",",1817"
"11,05,32 ",",1818"
"11,05,33 ",",1819"
"11,05,34 ",",1820"
"11,05,35 ",",1821"
"11,05,36 ",",1822"
"11,05,37 ",",1823"
"11,05,38 ",",1824"
"11,05,39 ",",1825"
"11,05,40 ",",1826"
"11,05,41 ",",1827"
"11,05,42 ",",1828"
"11,05,43 ",",1829"
"11,05,44 ",",1830"
"11,05,45 ",",1831"
"11,05,46 ",",1832"
"11,05,47 ",",1833"
"11,05,48 ",",1834"
"11,05,49 ",",1835"
"11,05,50 ",",1836"
"11,05,51 ",",1837"
"11,05,52 ",",1838"
"11,05,53 ",",1839"
"11,05,54 ",",1840"
"11,05,55 ",",1841"
"11,05,56 ",",1842"
"11,05,57 ",",1843"
"11,05,58 ",",1844"
"11,05,59 ",",1845"
"11,06,00 ",",1846"
"11,06,01 ",",1847"
"11,06,02 ",",1848"
"11,06,03 ",",1849"
"11,06,04 ",",1850"
"11,06,05 ",",1851"
"11,06,06 ",",1852"
"11,06,07 ",",1853"
"11,06,08 ",",1854"
"11,06,09 ",",1855"
"11,06,10 ",",1856"
"11,06,11 ",",1857"
"11,06,12 ",",1858"
"11,06,13 ",",1859"
"11,06,14 ",",1860"
"11,06,15 ",",1861"
"11,06,16 ",",1862"
"11,06,17 ",",1863"
"11,06,18 ",",1864"
"11,06,19 ",",1865"
"11,06,20 ",",1866"
"11,06,21 ",",1867"
"11,06,22 ",",1868"
"11,06,23 ",",1869"
"11,06,24 ",",1870"
"11,06,25 ",",1871"
"11,06,26 ",",1872"
"11,06,27 ",",1873"
"11,06,28 ",",1874"
"11,06,29 ",",1875"
"11,06,30 ",",1876"
"11,06,31 ",",1877"
"11,06,32 ",",1878"
"11,06,33 ",",1879"
"11,06,34 ",",1880"
"11,06,35 ",",1881"
"11,06,36 ",",1882"
"11,06,37 ",",1883"
"11,06,38 ",",1884"
"11,06,39 ",",1885"
"11,06,40 ",",1886"
"11,06,41 ",",1887"
"11,06,42 ",",1888"
"11,06,43 ",",1889"
"11,06,44 ",",1890"
"11,06,45 ",",1891"
"11,06,46 ",",1892"
"11,06,47 ",",1893"
"11,06,48 ",",1894"
"11,06,49 ",",1895"
"11,06,50 ",",1896"
"11,06,51 ",",1897"
"11,06,52 ",",1898"
"11,06,53 ",",1899"
"11,06,54 ",",1900"
"11,06,55 ",",1901"
"11,06,56 ",",1902"
"11,06,57 ",",1903"
"11,06,58 ",",1904"
"11,06,59 ",",1905"
"11,07,00 ",",1906"
"11,07,01 ",",1907"
"11,07,02 ",",1908"
"11,07,03 ",",1909"
"11,07,04 ",",1910"
"11,07,05 ",",1911"
"11,07,06 ",",1912"
"11,07,07 ",",1913"
"11,07,08 ",",1914"
"11,07,09 ",",1915"
"11,07,10 ",",1916"
"11,07,11 ",",1917"
"11,07,12 ",",1918"
"11,07,13 ",",1919"
"11,07,14 ",",1920"
"11,07,15 ",",1921"
"11,07,16 ",",1922"
"11,07,17 ",",1923"
"11,07,18 ",",1924"
"11,07,19 ",",1925"
"11,07,20 ",",1926"
"11,07,21 ",",1927"
"11,07,22 ",",1928"
"11,07,23 ",",1929"
"11,07,24 ",",1930"
"11,07,25 ",",1931"
"11,07,26 ",",1932"
"11,07,27 ",",1933"
"11,07,28 ",",1934"
"11,07,29 ",",1935"
"11,07,30 ",",1936"
"11,07,31 ",",1937"
"11,07,32 ",",1938"
"11,07,33 ",",1939"
"11,07,34 ",",1940"
"11,07,35 ",",1941"
"11,07,36 ",",1942"
"11,07,37 ",",1943"
"11,07,38 ",",1944"
"11,07,39 ",",1945"
"11,07,40 ",",1946"
"11,07,41 ",",1947"
"11,07,42 ",",1948"
"11,07,43 ",",1949"
"11,07,44 ",",1950"
"11,07,45 ",",1951"
"11,07,46 ",",1952"
"11,07,47 ",",1953"
"11,07,48 ",",1954"
"11,07,49 ",",1955"
"11,07,50 ",",1956"
"11,07,51 ",",1957"
"11,07,52 ",",1958"
"11,07,53 ",",1959"
"11,07,54 ",",1960"
"11,07,55 ",",1961"
"11,07,56 ",",1962"
"11,07,57 ",",1963"
"11,07,58 ",",1964"
"11,07,59 ",",1965"
"11,08,00 ",",1966"
"11,08,01 ",",1967"
"11,08,02 ",",1968"
"11,08,03 ",",1969"
"11,08,04 ",",1970"
"11,08,05 ",",1971"
"11,08,06 ",",1972"
"11,08,07 ",",1973"
"11,08,08 ",",1974"
"11,08,09 ",",1975"
"11,08,10 ",",1976"
"11,08,11 ",",1977"
"11,08,12 ",",1978"
"11,08,13 ",",1979"
"11,08,14 ",",1980"
"11,08,15 ",",1981"
"11,08,16 ",",1982"
"11,08,17 ",",1983"
"11,08,18 ",",1984"
"11,08,19 ",",1985"
"11,08,20 ",",1986"
"11,08,21 ",",1987"
"11,08,22 ",",1988"
"11,08,23 ",",1989"
"11,08,24 ",",1990"
"11,08,25 ",",1991"
"11,08,26 ",",1992"
"11,08,27 ",",1993"
"11,08,28 ",",1994"
"11,08,29 ",",1995"
"11,08,30 ",",1996"
"11,08,31 ",",1997"
"11,08,32 ",",1998"
"11,08,33 ",",1999"
"11,08,34 ",",2000"
"11,08,35 ",",2001"
"11,08,36 ",",2002"
"11,08,37 ",",2003"
"11,08,38 ",",2004"
"11,08,39 ",",2005"
"11,08,40 ",",2006"
"11,08,41 ",",2007"
"11,08,42 ",",2008"
"11,08,43 ",",2009"
"11,08,44 ",",2010"
"11,08,45 ",",2011"
"11,08,46 ",",2012"
"11,08,47 ",",2013"
"11,08,48 ",",2014"
"11,08,49 ",",2015"
"11,08,50 ",",2016"
"11,08,51 ",",2017"
"11,08,52 ",",2018"
"11,08,53 ",",2019"
"11,08,54 ",",2020"
"11,08,55 ",",2021"
"11,08,56 ",",2022"
"11,08,57 ",",2023"
"11,08,58 ",",2024"
"11,08,59 ",",2025"
"11,09,00 ",",2026"
"11,09,01 ",",2027"
"11,09,02 ",",2028"
"11,09,03 ",",2029"
"11,09,04 ",",2030"
"11,09,05 ",",2031"
"11,09,06 ",",2032"
"11,09,07 ",",2033"
"11,09,08 ",",2034"
"11,09,09 ",",2035"
"11,09,10 ",",2036"
"11,09,11 ",",2037"
"11,09,12 ",",2038"
"11,09,13 ",",2039"
"11,09,14 ",",2040"
"11,09,15 ",",2041"
"11,09,16 ",",2042"
"11,09,17 ",",2043"
"11,09,18 ",",2044"
"11,09,19 ",",2045"
"11,09,20 ",",2046"
"11,09,21 ",",2047"
"11,09,22 ",",2048"
"11,09,23 ",",2049"
"11,09,24 ",",2050"
"11,09,25 ",",2051"
"11,09,26 ",",2052"
"11,09,27 ",",2053"
"11,09,28 ",",2054"
"11,09,29 ",",2055"
"11,09,30 ",",2056"
"11,09,31 ",",2057"
"11,09,32 ",",2058"
"11,09,33 ",",2059"
"11,09,34 ",",2060"
"11,09,35 ",",2061"
"11,09,36 ",",2062"
"11,09,37 ",",2063"
"11,09,38 ",",2064"
"11,09,39 ",",2065"
"11,09,40 ",",2066"
"11,09,41 ",",2067"
"11,09,42 ",",2068"
"11,09,43 ",",2069"
"11,09,44 ",",2070"
"11,09,45 ",",2071"
